Customer ID,Recency,Frequency,Monetary,customer_lifespan,total_transactions,avg_order_value,max_order_value,cluster,segment
17303.0,360,1,250.04,0,53,4.717735849056604,20.28,1,At Risk
17304.0,533,1,111.5,0,5,22.3,52.5,1,At Risk
17305.0,648,1,2135.46,0,9,237.2733333333333,595.0,1,At Risk
17306.0,10,21,9782.35,393,72,135.86597222222224,360.0,0,High Value
17307.0,394,11,3999.89,293,48,83.33104166666668,228.96,1,Regular
17308.0,392,2,4511.76,59,7,644.5371428571428,1270.2,1,At Risk
17309.0,94,3,320.39,577,36,8.899722222222222,38.25,0,At Risk
17310.0,386,2,1025.1,147,2,512.55,765.0,1,At Risk
17311.0,77,6,3566.56,596,127,28.08314960629921,144.0,0,Regular
17312.0,138,3,644.3,20,14,46.021428571428565,244.8,0,At Risk
17313.0,30,1,2328.84,0,24,97.035,224.64,0,At Risk
17314.0,24,17,4904.43,711,256,19.1579296875,76.19999999999999,0,Regular
17315.0,1,43,9599.58,436,747,12.850843373493976,238.8,0,High Value
17316.0,419,1,124.45,0,35,3.5557142857142856,11.9,1,At Risk
17317.0,45,3,2600.34,43,9,288.9266666666667,622.5,0,At Risk
17318.0,724,1,157.32999999999998,0,17,9.25470588235294,29.68,1,At Risk
17319.0,668,1,29.1,0,3,9.7,12.6,1,At Risk
17320.0,99,6,2444.85,586,152,16.08453947368421,66.6,0,Regular
17321.0,7,6,1665.21,569,271,6.144686346863469,79.9,0,Regular
17322.0,375,5,922.59,360,177,5.2123728813559325,27.36,1,At Risk
17323.0,14,12,1551.04,683,331,4.685921450151057,20.8,0,Regular
17324.0,17,12,2171.07,703,145,14.97289655172414,306.0,0,Regular
17325.0,279,3,609.5699999999999,361,39,15.63,33.9,1,At Risk
17326.0,407,2,312.35,121,86,3.631976744186047,16.95,1,At Risk
17327.0,409,2,152.35,152,4,38.0875,102.0,1,At Risk
17328.0,672,1,104.7,0,6,17.45,75.0,1,At Risk
17329.0,13,5,998.53,721,104,9.60125,68.58,0,At Risk
17330.0,22,4,423.8,624,8,52.975,99.0,0,At Risk
17331.0,123,1,175.2,0,1,175.2,175.2,0,At Risk
17332.0,527,5,838.27,128,95,8.823894736842105,57.75,1,At Risk
17333.0,85,1,494.25,0,28,17.651785714285715,39.6,0,At Risk
17334.0,301,3,635.1500000000001,104,31,20.48870967741936,70.2,1,At Risk
17335.0,383,2,497.04,300,36,13.806666666666668,51.0,1,At Risk
17336.0,471,1,81.12,0,1,81.12,81.12,1,At Risk
17337.0,150,4,1981.06,158,521,3.802418426103647,38.35,0,At Risk
17338.0,16,17,11889.33,621,1305,9.110597701149423,51.0,0,High Value
17339.0,93,3,302.36,415,10,30.236,82.80000000000001,0,At Risk
17340.0,29,18,19617.95,633,678,28.93502949852508,276.0,0,High Value
17341.0,156,5,1272.21,383,219,5.809178082191781,81.6,0,At Risk
17342.0,379,4,1227.54,290,35,35.07257142857143,142.8,1,At Risk
17343.0,354,6,1259.94,380,80,15.74925,67.8,1,Regular
17344.0,45,2,457.36,682,67,6.826268656716418,81.0,0,At Risk
17345.0,14,10,1586.63,722,209,7.59153110047847,61.2,0,Regular
17346.0,3,26,4998.61,597,923,5.415612134344529,54.08,0,Regular
17347.0,85,1,228.96,0,1,228.96,228.96,0,At Risk
17348.0,14,9,2442.29,624,443,5.513069977426636,50.88,0,Regular
17349.0,178,5,772.41,452,85,9.087176470588236,121.8,0,At Risk
17350.0,7,7,1893.701,668,143,13.242664335664337,122.04,0,Regular
17351.0,35,12,1988.23,693,69,28.814927536231885,135.0,0,Regular
17352.0,695,1,36.25,0,5,7.25,10.2,1,At Risk
17353.0,128,4,3242.0,495,14,231.57142857142856,290.0,0,At Risk
17354.0,50,4,3133.96,377,101,31.02930693069307,270.0,0,At Risk
17355.0,385,1,273.31,0,33,8.282121212121211,60.0,1,At Risk
17356.0,311,5,946.47,376,86,11.00546511627907,79.2,1,At Risk
17357.0,23,2,384.39,0,44,8.736136363636364,75.46,0,At Risk
17358.0,302,5,861.01,350,146,5.897328767123288,30.0,1,At Risk
17359.0,10,2,284.46,636,38,7.48578947368421,25.5,0,At Risk
17360.0,16,6,1200.51,417,229,5.242401746724891,46.5,0,Regular
17361.0,48,5,871.7900000000001,627,57,15.294561403508771,83.4,0,At Risk
17362.0,238,7,1024.04,463,144,7.1113888888888885,35.95,0,Regular
17363.0,394,3,920.46,6,35,26.298857142857145,153.0,1,At Risk
17364.0,0,28,11972.92,731,904,13.244380530973451,358.47,0,High Value
17365.0,12,15,8184.49,664,794,10.30792191435768,71.4,0,High Value
17366.0,431,2,1077.24,23,131,8.22320610687023,76.32000000000001,1,At Risk
17367.0,237,1,167.55,0,33,5.077272727272728,17.4,0,At Risk
17368.0,22,14,2758.29,700,226,12.204823008849557,297.0,0,Regular
17369.0,455,1,979.2,0,1,979.2,979.2,1,At Risk
17370.0,72,4,446.18,96,33,13.52060606060606,24.96,0,At Risk
17371.0,16,6,655.37,714,144,4.551180555555556,47.7,0,Regular
17372.0,40,28,4347.31,695,648,6.708811728395062,76.5,0,Regular
17373.0,39,7,1167.5,609,91,12.82967032967033,53.1,0,Regular
17374.0,218,3,727.11,176,42,17.312142857142856,35.7,0,At Risk
17375.0,198,4,660.55,232,86,7.6808139534883715,22.5,0,At Risk
17376.0,70,4,453.64,452,55,8.248,29.25,0,At Risk
17377.0,23,78,17644.27,713,1712,10.306232476635516,305.64,0,High Value
17378.0,373,1,10.95,0,1,10.95,10.95,1,At Risk
17379.0,10,1,389.72,0,78,4.996410256410256,23.1,0,At Risk
17380.0,433,3,645.0,100,10,64.5,102.0,1,At Risk
17381.0,8,38,36398.65,539,163,223.30460122699387,1326.0,0,High Value
17382.0,64,8,902.28,504,18,50.126666666666665,182.88,0,Regular
17383.0,3,2,304.09000000000003,449,51,5.9625490196078434,109.45,0,At Risk
17384.0,18,3,507.55,447,20,25.3775,214.2,0,At Risk
17385.0,14,1,256.11,0,45,5.691333333333334,25.0,0,At Risk
17386.0,7,7,2812.77,377,38,74.02026315789473,851.76,0,Regular
17387.0,19,2,746.81,13,76,9.826447368421052,50.0,0,At Risk
17388.0,77,11,2675.37,651,55,48.64309090909091,381.6,0,Regular
17389.0,0,61,57215.33,734,429,133.3690675990676,1248.3,0,High Value
17390.0,420,1,149.3,0,12,12.441666666666668,66.0,1,At Risk
17391.0,163,2,508.8,0,3,169.6,203.52,0,At Risk
17392.0,306,3,585.92,143,70,8.370285714285714,52.5,1,At Risk
17393.0,410,2,381.15,77,48,7.940625000000001,81.12,1,At Risk
17394.0,218,1,203.87,0,4,50.9675,155.51999999999998,0,At Risk
17395.0,507,1,97.5,0,3,32.5,45.0,1,At Risk
17396.0,38,14,8409.6,402,47,178.9276595744681,1226.4,0,High Value
17397.0,21,3,1198.28,394,134,8.942388059701493,59.7,0,At Risk
17398.0,114,3,653.38,140,38,17.19421052631579,43.8,0,At Risk
17400.0,125,8,4623.28,595,469,9.85773987206823,60.0,0,Regular
17401.0,540,1,114.85,0,12,9.570833333333333,19.8,1,At Risk
17402.0,4,23,4635.56,718,178,26.04247191011236,271.2,0,Regular
17403.0,35,2,382.87,414,45,8.508222222222223,35.400000000000006,0,At Risk
17404.0,3,23,47781.12,697,292,163.63397260273973,1188.0,0,High Value
17405.0,0,3,1031.41,149,82,12.57817073170732,53.1,0,At Risk
17406.0,332,13,4186.95,400,238,17.5922268907563,295.0,1,Regular
17407.0,411,1,552.9,0,23,24.039130434782606,59.7,1,At Risk
17408.0,162,3,316.09000000000003,350,8,39.51125,151.20000000000002,0,At Risk
17409.0,184,10,7793.51,543,104,74.93759615384616,255.2,0,High Value
17410.0,15,5,1214.72,199,64,18.98,72.0,0,At Risk
17411.0,11,5,1425.38,724,75,19.005066666666668,54.0,0,At Risk
17412.0,2,16,4220.22,734,228,18.509736842105266,295.0,0,Regular
17413.0,404,2,560.14,165,10,56.014,175.2,1,At Risk
17414.0,43,6,2249.52,692,21,107.12,390.0,0,Regular
17415.0,79,1,507.84,0,14,36.27428571428571,170.0,0,At Risk
17416.0,29,22,17298.45,695,597,28.97562814070352,279.8,0,High Value
17417.0,548,1,164.18,0,16,10.26125,35.7,1,At Risk
17418.0,41,3,670.0600000000001,344,42,15.953809523809523,35.400000000000006,0,At Risk
17419.0,10,18,6126.25,672,299,20.48913043478261,85.0,0,High Value
17420.0,49,6,953.58,351,50,19.0716,39.6,0,Regular
17421.0,385,3,1059.41,349,58,18.265689655172416,50.400000000000006,1,At Risk
17422.0,15,11,3594.76,518,205,17.535414634146342,60.0,0,Regular
17423.0,45,3,1118.95,347,43,26.022093023255817,102.0,0,At Risk
17425.0,18,2,759.1700000000001,41,43,17.65511627906977,70.2,0,At Risk
17426.0,7,13,8077.77,652,427,18.917494145199065,239.7,0,High Value
17427.0,71,1,100.8,0,2,50.4,70.8,0,At Risk
17428.0,0,45,31466.76,737,720,43.703833333333336,489.6,0,High Value
17429.0,127,5,1357.46,301,95,14.289052631578947,35.400000000000006,0,At Risk
17430.0,32,4,622.57,446,37,16.826216216216217,39.0,0,At Risk
17431.0,312,1,403.3,0,43,9.37906976744186,34.8,1,At Risk
17432.0,17,9,1728.99,717,274,6.310182481751825,31.6,0,Regular
17433.0,87,2,569.96,297,93,6.128602150537635,29.9,0,At Risk
17434.0,1,7,2373.82,82,134,17.715074626865672,83.4,0,Regular
17435.0,410,1,331.35,0,15,22.09,40.8,1,At Risk
17436.0,1,5,534.0600000000001,730,17,31.41529411764706,101.76,0,At Risk
17437.0,529,1,369.68,0,52,7.109230769230769,19.95,1,At Risk
17438.0,253,5,1422.77,387,71,20.03901408450704,89.69999999999999,0,At Risk
17439.0,655,1,325.74,0,8,40.7175,102.0,1,At Risk
17440.0,156,4,323.58,392,6,53.93,137.16,0,At Risk
17441.0,731,1,293.35,0,21,13.96904761904762,20.4,1,At Risk
17442.0,36,15,4620.3,625,283,16.326148409893992,49.8,0,Regular
17443.0,219,1,534.24,0,1,534.24,534.24,0,At Risk
17444.0,147,3,2940.04,25,135,21.778074074074077,550.94,0,At Risk
17446.0,176,2,120.9,133,9,13.433333333333332,15.3,0,At Risk
17447.0,39,2,541.53,31,36,15.0425,40.56,0,At Risk
17448.0,496,46,14523.67,147,1115,13.025713004484304,39.6,1,High Value
17449.0,1,13,4868.15,728,584,8.335873287671232,50.400000000000006,0,Regular
17450.0,7,51,244784.25,429,421,581.4352731591449,7144.719999999999,2,High Value
17451.0,0,7,1721.4,104,100,17.214000000000002,45.0,0,Regular
17453.0,17,2,486.72,46,19,25.61684210526316,61.2,0,At Risk
17454.0,191,10,1547.94,500,126,12.285238095238096,39.8,0,Regular
17455.0,203,1,131.7,0,8,16.4625,19.9,0,At Risk
17456.0,364,2,975.56,90,60,16.259333333333334,35.400000000000006,1,At Risk
17457.0,126,14,5984.81,605,64,93.51265625,496.8,0,High Value
17458.0,14,2,529.58,366,86,6.1579069767441865,33.0,0,At Risk
17459.0,42,2,657.3,16,111,5.921621621621621,30.24,0,At Risk
17460.0,93,16,2157.9700000000003,592,137,15.75160583941606,68.0,0,Regular
17461.0,22,3,735.82,6,106,6.941698113207548,29.700000000000003,0,At Risk
17462.0,59,2,675.69,223,27,25.02555555555556,102.0,0,At Risk
17463.0,15,7,2535.26,572,316,8.022974683544305,35.7,0,Regular
17464.0,157,3,907.14,461,39,23.26,142.8,0,At Risk
17465.0,425,7,2542.79,310,142,17.906971830985917,84.0,1,Regular
17466.0,9,2,763.28,68,41,18.61658536585366,38.25,0,At Risk
17467.0,394,1,102.6,0,4,25.65,39.8,1,At Risk
17468.0,9,3,194.8,364,8,24.35,30.0,0,At Risk
17469.0,15,17,5051.25,706,267,18.918539325842698,49.5,0,High Value
17470.0,44,11,2626.47,463,155,16.944967741935482,102.0,0,Regular
17471.0,474,1,321.65000000000003,0,19,16.928947368421053,30.6,1,At Risk
17472.0,190,4,922.35,437,223,4.13609865470852,20.4,0,At Risk
17473.0,408,2,607.0,47,34,17.852941176470587,81.0,1,At Risk
17474.0,599,1,1047.0,0,6,174.5,306.0,1,At Risk
17475.0,78,1,194.37,0,14,13.883571428571427,26.1,0,At Risk
17476.0,395,2,489.86,341,31,15.801935483870968,25.5,1,At Risk
17477.0,612,2,1144.3,34,44,26.00681818181818,102.0,1,At Risk
17478.0,407,2,1272.8000000000002,225,40,31.820000000000004,89.10000000000001,1,At Risk
17479.0,632,1,389.2600000000001,0,18,21.62555555555556,59.400000000000006,1,At Risk
17480.0,77,2,882.23,366,53,16.645849056603772,45.0,0,At Risk
17481.0,3,4,1255.59,90,82,15.312073170731706,46.8,0,At Risk
17482.0,486,2,775.64,91,53,14.634716981132076,51.0,1,At Risk
17483.0,64,4,591.73,349,28,21.133214285714285,63.75,0,At Risk
17484.0,575,2,209.57,47,14,14.969285714285714,30.6,1,At Risk
17486.0,260,1,396.87,0,24,16.53625,25.200000000000003,1,At Risk
17487.0,727,1,160.55,0,8,20.06875,29.700000000000003,1,At Risk
17488.0,640,1,336.5,0,18,18.694444444444443,30.0,1,At Risk
17489.0,58,2,376.64,153,29,12.987586206896552,30.0,0,At Risk
17490.0,0,9,2750.5,568,116,23.71120689655172,131.39999999999998,0,Regular
17491.0,0,17,5653.67,589,177,31.941638418079098,152.64,0,High Value
17492.0,247,3,1122.42,270,39,28.78,67.5,0,At Risk
17493.0,384,1,100.91,0,8,12.61375,17.700000000000003,1,At Risk
17494.0,501,1,54.7,0,3,18.23333333333333,19.9,1,At Risk
17495.0,7,3,806.72,383,48,16.80666666666667,35.400000000000006,0,At Risk
17496.0,358,4,1412.89,335,72,19.623472222222222,79.95,1,At Risk
17497.0,389,2,287.25,220,7,41.035714285714285,93.0,1,At Risk
17498.0,75,1,272.22,0,17,16.012941176470587,29.700000000000003,0,At Risk
17499.0,289,2,1341.39,271,71,18.892816901408448,76.5,1,At Risk
17500.0,16,3,1138.0,12,5,227.6,510.0,0,At Risk
17501.0,220,2,288.6,0,18,16.033333333333335,25.5,0,At Risk
17502.0,8,4,689.1,19,28,24.610714285714288,40.56,0,At Risk
17503.0,2,2,558.96,35,38,14.709473684210527,53.1,0,At Risk
17504.0,205,18,9490.17,463,342,27.7490350877193,305.28000000000003,0,High Value
17505.0,161,5,2435.48,443,102,23.877254901960782,100.8,0,At Risk
17506.0,75,1,302.2,0,14,21.585714285714285,31.6,0,At Risk
17507.0,261,2,605.58,47,88,6.881590909090909,23.4,1,At Risk
17508.0,280,8,4579.23,451,231,19.823506493506493,163.2,1,Regular
17509.0,57,8,6083.64,5,364,16.713296703296706,30.0,0,High Value
17510.0,24,2,514.56,395,35,14.701714285714283,25.5,0,At Risk
17511.0,2,60,172132.87,734,1868,92.14821734475376,1401.6,2,High Value
17512.0,28,18,5467.820000000001,700,197,27.75543147208122,158.4,0,High Value
17513.0,71,3,1158.8,407,18,64.37777777777778,199.2,0,At Risk
17514.0,127,2,522.0,541,83,6.289156626506024,33.6,0,At Risk
17515.0,30,9,1602.51,519,179,8.952569832402235,49.95,0,Regular
17516.0,14,6,947.5,363,191,4.960732984293194,20.65,0,Regular
17517.0,308,1,153.94,0,11,13.994545454545454,25.5,1,At Risk
17518.0,425,2,329.42,195,77,4.278181818181818,19.9,1,At Risk
17519.0,16,15,4774.17,721,204,23.40279411764706,106.2,0,Regular
17520.0,53,1,546.81,0,30,18.227,34.0,0,At Risk
17521.0,29,5,1278.06,404,78,16.385384615384616,39.6,0,At Risk
17522.0,1,5,1070.71,216,73,14.667260273972603,93.6,0,At Risk
17523.0,10,4,652.74,7,33,19.78,217.5,0,At Risk
17524.0,360,3,539.14,76,43,12.53813953488372,39.8,1,At Risk
17525.0,359,3,1161.9,69,26,44.68846153846154,102.0,1,At Risk
17526.0,4,12,3939.24,717,92,42.81782608695652,262.79999999999995,0,Regular
17527.0,53,4,939.37,164,47,19.98659574468085,63.75,0,At Risk
17528.0,0,8,3628.5,70,253,14.34189723320158,101.7,0,Regular
17529.0,609,2,1240.25,87,82,15.125,30.0,1,At Risk
17530.0,0,12,2791.69,732,477,5.852599580712789,39.8,0,Regular
17531.0,189,3,1266.82,428,58,21.841724137931035,87.6,0,At Risk
17532.0,385,1,65.34,0,4,16.335,30.0,1,At Risk
17533.0,434,1,34.8,0,1,34.8,34.8,1,At Risk
17534.0,53,5,1668.83,598,92,18.13945652173913,39.8,0,At Risk
17535.0,279,1,164.4,0,13,12.646153846153847,17.700000000000003,1,At Risk
17536.0,176,3,364.83,505,16,22.801875,60.0,0,At Risk
17537.0,29,2,887.6700000000001,273,74,11.995540540540542,40.8,0,At Risk
17538.0,25,1,98.42,0,9,10.935555555555556,16.6,0,At Risk
17539.0,617,4,1176.84,108,144,8.1725,47.400000000000006,1,At Risk
17540.0,24,6,1590.6,575,64,24.853125,102.0,0,Regular
17541.0,509,1,119.86,0,31,3.8664516129032256,19.9,1,At Risk
17542.0,269,3,340.85,371,64,5.32578125,26.4,1,At Risk
17543.0,549,1,120.05,0,13,9.234615384615385,15.0,1,At Risk
17544.0,389,3,944.82,0,88,10.736590909090909,47.7,1,At Risk
17545.0,42,6,1409.86,534,260,5.422538461538462,175.2,0,Regular
17547.0,375,2,727.85,289,31,23.47903225806452,139.8,1,At Risk
17548.0,233,4,731.26,162,34,21.50764705882353,59.400000000000006,0,At Risk
17549.0,23,2,148.86,27,6,24.81,47.7,0,At Risk
17550.0,196,9,2506.64,472,321,7.808847352024921,59.8,0,Regular
17551.0,358,1,290.34,0,39,7.444615384615384,30.0,1,At Risk
17552.0,59,12,2786.77,567,143,19.487902097902097,59.4,0,Regular
17553.0,129,4,3757.6,481,6,626.2666666666667,1250.0,0,At Risk
17554.0,0,5,1952.45,146,88,22.18693181818182,76.32000000000001,0,At Risk
17555.0,19,5,1045.74,566,264,3.961136363636364,20.4,0,At Risk
17556.0,205,2,300.67,173,14,21.47642857142857,75.0,0,At Risk
17557.0,13,4,575.46,718,35,16.441714285714287,59.400000000000006,0,At Risk
17558.0,392,1,259.17,0,28,9.25607142857143,31.8,1,At Risk
17559.0,512,1,167.62,0,12,13.968333333333334,26.4,1,At Risk
17560.0,94,9,1895.8,565,56,33.85357142857143,93.0,0,Regular
17561.0,18,4,703.02,713,191,3.6807329842931935,23.1,0,At Risk
17562.0,13,7,1122.38,159,63,17.81555555555556,49.8,0,Regular
17563.0,577,2,392.38,33,29,13.530344827586209,25.200000000000003,1,At Risk
17564.0,23,3,454.01,55,49,9.265510204081632,25.5,0,At Risk
17565.0,586,1,131.83,0,30,4.394333333333334,11.9,1,At Risk
17566.0,7,2,869.77,17,142,6.125140845070423,39.6,0,At Risk
17567.0,6,9,4838.08,434,196,24.68408163265306,232.0,0,Regular
17568.0,632,1,374.45,0,62,6.039516129032258,39.0,1,At Risk
17569.0,331,1,344.14,0,29,11.866896551724135,40.56,1,At Risk
17570.0,381,1,100.0,0,1,100.0,100.0,1,At Risk
17571.0,49,5,1630.91,492,325,5.018184615384616,45.0,0,At Risk
17572.0,70,10,652.21,653,32,20.3815625,52.2,0,Regular
17573.0,28,3,380.6,64,25,15.224,30.24,0,At Risk
17574.0,242,1,185.65,0,8,23.20625,35.7,0,At Risk
17575.0,666,1,171.7,0,5,34.34,63.900000000000006,1,At Risk
17576.0,7,41,8711.95,728,889,9.799718785151857,59.8,0,High Value
17577.0,644,2,348.75,23,21,16.607142857142858,31.2,1,At Risk
17578.0,217,7,1047.33,311,65,16.11276923076923,63.5,0,Regular
17579.0,4,4,753.28,573,94,8.013617021276595,39.95,0,At Risk
17580.0,252,5,541.02,169,94,5.755531914893617,47.7,0,At Risk
17581.0,0,43,17951.17,735,811,22.13461159062885,195.0,0,High Value
17582.0,235,5,1446.95,387,122,11.860245901639344,102.0,0,At Risk
17583.0,559,1,135.95,0,7,19.42142857142857,23.25,1,At Risk
17584.0,6,6,5309.42,676,124,42.81790322580645,238.8,0,High Value
17585.0,108,7,2064.71,368,384,5.376848958333333,79.2,0,Regular
17586.0,618,1,167.4,0,8,20.925,45.0,1,At Risk
17587.0,627,1,176.71,0,42,4.207380952380952,13.52,1,At Risk
17588.0,99,7,2939.55,537,71,41.40211267605634,264.0,0,Regular
17589.0,59,18,13837.94,582,1302,10.628218125960062,123.9,0,High Value
17590.0,1,3,1468.02,37,196,7.489897959183673,49.5,0,At Risk
17591.0,72,8,2339.32,617,176,13.29159090909091,75.60000000000001,0,Regular
17592.0,738,1,148.3,0,13,11.407692307692308,12.75,1,At Risk
17593.0,3,11,8092.32,731,408,19.83411764705882,79.80000000000001,0,High Value
17594.0,84,4,2497.88,519,104,24.01807692307693,51.0,0,At Risk
17595.0,11,2,386.69,24,82,4.715731707317073,34.68,0,At Risk
17596.0,22,13,4491.46,701,486,9.241687242798356,142.8,0,Regular
17597.0,213,5,3484.09,369,128,27.219453125,207.50000000000003,0,At Risk
17598.0,380,1,409.98,0,10,40.998000000000005,91.8,1,At Risk
17599.0,477,1,52.05,0,3,17.349999999999998,19.8,1,At Risk
17600.0,17,1,161.67000000000002,0,13,12.436153846153848,19.8,0,At Risk
17601.0,238,2,413.08,141,72,5.737222222222222,37.5,0,At Risk
17602.0,1,14,7354.43,616,909,8.09068206820682,252.0,0,High Value
17603.0,77,4,1788.38,651,106,16.871509433962267,250.0,0,At Risk
17604.0,216,6,942.38,464,208,4.530673076923077,22.95,0,Regular
17605.0,589,1,160.75,0,13,12.365384615384617,68.0,1,At Risk
17606.0,736,1,87.30000000000001,0,6,14.550000000000002,17.700000000000003,1,At Risk
17607.0,375,1,333.81,0,22,15.17318181818182,35.7,1,At Risk
17608.0,32,4,488.06,573,159,3.069559748427673,15.0,0,At Risk
17609.0,40,11,1887.9,568,385,4.903636363636363,122.1,0,Regular
17610.0,539,5,1511.94,193,154,9.817792207792207,33.75,1,At Risk
17611.0,6,28,8337.53,731,1112,7.497778776978418,50.0,0,High Value
17612.0,52,18,5394.86,669,340,15.867235294117648,179.0,0,High Value
17613.0,22,14,4544.55,282,306,14.851470588235294,124.8,0,Regular
17614.0,56,1,386.32,0,98,3.9420408163265295,18.72,0,At Risk
17615.0,129,6,721.8000000000001,355,56,12.889285714285716,88.80000000000001,0,Regular
17616.0,173,4,734.4,277,4,183.6,326.4,0,At Risk
17617.0,558,1,385.19,0,18,21.399444444444445,46.5,1,At Risk
17618.0,5,11,4001.64,679,357,11.2090756302521,79.9,0,Regular
17619.0,311,1,214.37,0,74,2.896891891891892,15.9,1,At Risk
17620.0,59,1,81.44,0,4,20.36,34.0,0,At Risk
17621.0,20,6,3175.12,410,66,48.10787878787879,204.0,0,Regular
17622.0,597,2,1130.21,0,38,29.742368421052632,79.6,1,At Risk
17623.0,32,7,2365.77,692,194,12.194690721649485,51.0,0,Regular
17624.0,14,4,1568.63,704,97,16.171443298969074,35.8,0,At Risk
17625.0,17,8,5978.9,706,683,8.753879941434846,102.0,0,High Value
17626.0,602,1,254.0,0,18,14.11111111111111,30.0,1,At Risk
17627.0,478,1,296.36,0,10,29.636000000000003,62.400000000000006,1,At Risk
17628.0,80,1,75.75,0,5,15.15,19.8,0,At Risk
17629.0,5,10,2455.52,415,156,15.74051282051282,85.0,0,Regular
17630.0,169,2,503.6,62,26,19.36923076923077,39.95,0,At Risk
17631.0,1,7,998.49,728,69,14.470869565217392,30.0,0,Regular
17633.0,30,7,2057.39,357,101,20.37019801980198,75.0,0,Regular
17634.0,35,9,2358.59,301,296,7.96820945945946,119.0,0,Regular
17635.0,423,3,1265.58,166,74,17.10243243243243,139.8,1,At Risk
17636.0,18,1,285.56,0,20,14.278,20.8,0,At Risk
17637.0,30,2,547.0600000000001,83,35,15.630285714285716,25.5,0,At Risk
17638.0,646,2,842.4000000000001,74,3,280.8,327.6,1,At Risk
17639.0,275,6,615.17,207,79,7.786962025316455,30.0,1,Regular
17640.0,86,6,3168.94,539,66,48.014242424242425,236.88,0,Regular
17642.0,119,5,1824.49,614,108,16.893425925925925,45.0,0,At Risk
17643.0,372,2,439.7,132,31,14.183870967741935,19.8,1,At Risk
17644.0,0,20,6028.6,660,327,18.43608562691132,74.0,0,High Value
17646.0,218,12,3898.79,504,196,19.891785714285717,175.2,0,Regular
17647.0,64,3,331.66,604,12,27.63833333333333,89.69999999999999,0,At Risk
17648.0,60,5,2216.37,324,125,17.73096,52.02,0,At Risk
17649.0,137,3,1578.89,334,98,16.111122448979593,25.5,0,At Risk
17650.0,20,1,166.07999999999998,0,8,20.76,34.65,0,At Risk
17651.0,11,16,5703.52,514,332,17.179277108433737,92.5,0,High Value
17652.0,24,12,4867.72,255,259,18.794285714285717,69.12,0,Regular
17653.0,36,4,1207.56,83,44,27.44454545454545,211.2,0,At Risk
17654.0,276,1,117.55,0,22,5.343181818181818,19.9,1,At Risk
17655.0,10,9,2976.38,406,111,26.814234234234235,197.1,0,Regular
17656.0,72,5,1674.69,55,82,20.423048780487804,89.5,0,At Risk
17657.0,429,1,126.0,0,7,18.0,23.4,1,At Risk
17658.0,25,2,595.42,185,19,31.337894736842102,61.2,0,At Risk
17659.0,16,14,3586.99,368,192,18.68223958333333,53.1,0,Regular
17660.0,140,2,342.22,595,82,4.173414634146342,49.8,0,At Risk
17662.0,661,2,412.92,60,15,27.528,91.8,1,At Risk
17663.0,25,17,5175.83,619,238,21.74718487394958,270.0,0,High Value
17664.0,18,4,1166.23,601,80,14.577875,40.8,0,At Risk
17665.0,492,1,563.1,0,19,29.63684210526316,152.64,1,At Risk
17666.0,3,5,2047.8,523,44,46.54090909090909,99.0,0,At Risk
17667.0,65,9,3950.7,588,232,17.028879310344827,79.0,0,Regular
17668.0,0,2,347.75,36,15,23.183333333333334,44.85,0,At Risk
17669.0,42,10,6142.35,574,144,42.65520833333333,179.0,0,High Value
17670.0,227,1,205.7,0,11,18.7,31.8,0,At Risk
17671.0,15,5,2009.16,360,75,26.7888,232.0,0,At Risk
17672.0,49,7,5778.63,631,206,28.05160194174757,252.0,0,High Value
17673.0,1,13,4173.88,628,507,8.232504930966469,138.0,0,Regular
17674.0,73,2,551.04,294,27,20.40888888888889,152.64,0,At Risk
17675.0,0,70,37642.48,728,1116,33.72982078853047,306.0,0,High Value
17676.0,3,10,2448.64,615,148,16.544864864864863,50.400000000000006,0,Regular
17677.0,1,54,35058.46,721,685,51.18023357664234,252.0,0,High Value
17678.0,263,2,599.76,339,28,21.42,39.9,1,At Risk
17679.0,52,7,3577.61,683,81,44.16802469135803,178.4,0,Regular
17680.0,23,3,497.4500000000001,487,20,24.8725,139.8,0,At Risk
17681.0,596,5,731.2,96,14,52.22857142857144,163.2,1,At Risk
17682.0,9,11,4065.28,631,220,18.47854545454545,49.5,0,Regular
17683.0,385,3,819.01,168,46,17.804565217391303,103.5,1,At Risk
17684.0,43,1,239.41,0,15,15.960666666666668,24.75,0,At Risk
17685.0,16,12,5454.95,649,198,27.550252525252525,174.0,0,High Value
17686.0,6,9,8296.81,526,429,19.339883449883448,81.6,0,High Value
17687.0,420,1,432.68,0,26,16.641538461538463,34.0,1,At Risk
17688.0,393,1,304.2,0,19,16.010526315789473,31.8,1,At Risk
17689.0,387,2,317.08,85,22,14.412727272727272,33.0,1,At Risk
17690.0,29,20,6963.8,644,360,19.34388888888889,250.0,0,High Value
17691.0,357,4,637.55,188,43,14.826744186046511,19.8,1,At Risk
17692.0,126,12,2975.8,413,162,18.36913580246914,47.2,0,Regular
17693.0,136,1,200.47,0,16,12.529375,17.4,0,At Risk
17694.0,141,3,1695.97,421,81,20.937901234567903,122.4,0,At Risk
17695.0,131,5,1746.04,549,61,28.623606557377048,204.0,0,At Risk
17696.0,37,27,7679.59,690,365,21.039972602739727,139.2,0,High Value
17697.0,235,1,338.95,0,19,17.839473684210525,39.6,0,At Risk
17698.0,260,1,154.95,0,8,19.36875,30.0,1,At Risk
