customer_id,total_spent,orders,segment
16768,1698.5700000000008,9,Low Value
16769,1117.0500000000006,4,Low Value
16770,1778.930000000002,9,Low Value
16771,3949.5999999999995,10,Low Value
16772,3698.0499999999984,3,Low Value
16773,421.23999999999984,3,Low Value
16774,1567.4800000000002,8,Low Value
16775,2820.8399999999974,16,Low Value
16776,592.5099999999999,2,Low Value
16777,1292.1800000000014,5,Low Value
16778,245.94000000000003,2,Low Value
16779,32809.03000000001,53,High Value
16780,596.3999999999999,3,Low Value
16781,622.9999999999998,2,Low Value
16782,9636.11999999997,38,Medium Value
16783,391.95000000000005,1,Low Value
16784,892.3300000000003,5,Low Value
16785,533.78,1,Low Value
16786,51.839999999999996,1,Low Value
16787,1017.53,4,Low Value
16788,1928.9300000000017,5,Low Value
16789,80.8,1,Low Value
16790,1545.6199999999997,6,Low Value
16791,3957.6299999999987,15,Low Value
16792,623.4600000000003,5,Low Value
16793,243.83999999999997,1,Low Value
16794,2052.7000000000016,15,Low Value
16795,2062.41,3,Low Value
16796,305.61999999999995,1,Low Value
16797,1802.0200000000032,5,Low Value
16798,841.1600000000008,3,Low Value
16799,452.77999999999986,2,Low Value
16800,1162.6500000000008,1,Low Value
16801,1594.2300000000002,4,Low Value
16802,582.61,2,Low Value
16803,332.3,1,Low Value
16804,536.9899999999999,3,Low Value
16805,1091.3400000000008,5,Low Value
16806,762.1599999999995,4,Low Value
16807,2123.8799999999997,6,Low Value
16808,288.4200000000001,2,Low Value
16809,1727.429999999999,9,Low Value
16810,842.04,2,Low Value
16811,547.0699999999999,2,Low Value
16812,2391.9999999999995,4,Low Value
16813,1652.1800000000005,10,Low Value
16814,11924.850000000002,36,High Value
16815,406.02,2,Low Value
16816,417.06000000000006,4,Low Value
16817,2560.7000000000007,13,Low Value
16818,3349.57,11,Low Value
16819,182.58999999999997,2,Low Value
16820,497.61,1,Low Value
16821,113.35,1,Low Value
16822,181.39,1,Low Value
16823,2243.09,7,Low Value
16824,686.2399999999999,3,Low Value
16825,1826.8899999999999,5,Low Value
16826,341.69999999999993,1,Low Value
16827,392.13000000000005,5,Low Value
16828,128.5,2,Low Value
16829,513.3199999999999,2,Low Value
16830,1207.4999999999998,4,Low Value
16831,91.8,1,Low Value
16832,417.6099999999999,5,Low Value
16833,2409.0400000000004,6,Low Value
16834,898.96,2,Low Value
16835,1456.66,6,Low Value
16836,782.3699999999999,4,Low Value
16837,3170.9800000000005,11,Low Value
16838,1159.6100000000001,4,Low Value
16839,21758.24999999998,44,High Value
16840,139.85,2,Low Value
16841,4006.06,12,Low Value
16842,1264.1899999999998,3,Low Value
16843,19571.43,35,High Value
16844,614.34,2,Low Value
16845,253.88000000000002,1,Low Value
16846,842.4099999999999,3,Low Value
16847,614.8900000000002,2,Low Value
16848,1411.6200000000001,4,Low Value
16849,124.57000000000001,1,Low Value
16850,332.41,1,Low Value
16851,342.45,3,Low Value
16852,144.91,2,Low Value
16854,1408.9600000000003,2,Low Value
16855,328.4,2,Low Value
16856,358.49,3,Low Value
16857,352.8,1,Low Value
16858,4292.589999999998,10,Low Value
16859,1932.41,7,Low Value
16860,1610.6200000000003,3,Low Value
16861,946.59,5,Low Value
16862,662.3299999999999,4,Low Value
16863,834.2700000000001,3,Low Value
16864,409.25,2,Low Value
16865,130.95000000000002,1,Low Value
16866,207.73999999999998,3,Low Value
16867,76.74000000000001,1,Low Value
16868,384.55999999999995,3,Low Value
16869,817.1199999999995,4,Low Value
16870,450.1600000000001,1,Low Value
16871,2812.3399999999997,6,Low Value
16872,1213.13,6,Low Value
16873,14617.389999999998,12,High Value
16874,209.88999999999996,1,Low Value
16875,4234.53,11,Low Value
16876,136.01000000000005,1,Low Value
16877,846.6199999999997,6,Low Value
16878,13.3,1,Low Value
16880,1813.2100000000007,8,Low Value
16881,432,1,Low Value
16882,705.1199999999999,3,Low Value
16883,2246.06,19,Low Value
16884,1070.9700000000003,4,Low Value
16885,684.6000000000004,4,Low Value
16886,134,1,Low Value
16887,658.1699999999998,3,Low Value
16888,434.2000000000001,3,Low Value
16889,2526.65,6,Low Value
16890,285.40999999999997,3,Low Value
16891,1727.9400000000023,11,Low Value
16892,754.7500000000006,7,Low Value
16893,249.88999999999984,2,Low Value
16894,1306.9600000000016,3,Low Value
16895,1102.9000000000005,5,Low Value
16896,103.95000000000003,1,Low Value
16897,289.7799999999999,2,Low Value
16898,885.21,5,Low Value
16899,1695.7700000000004,8,Low Value
16900,887.1100000000005,3,Low Value
16901,204.26000000000002,1,Low Value
16902,1706.8799999999999,1,Low Value
16903,1041.7500000000002,3,Low Value
16904,4675.359999999993,21,Low Value
16905,4706.77,17,Low Value
16906,1410.920000000001,7,Low Value
16907,1470.8900000000028,9,Low Value
16908,252.59,1,Low Value
16909,379.14000000000004,1,Low Value
16910,1508.9600000000025,8,Low Value
16911,255.24999999999991,2,Low Value
16912,4460.510000000002,15,Low Value
16913,423.9099999999999,3,Low Value
16914,183.76,1,Low Value
16915,1543.1800000000005,11,Low Value
16916,902.0200000000002,4,Low Value
16917,1851.88,2,Low Value
16918,3206.5399999999995,16,Low Value
16919,4909.66,24,Low Value
16920,355.45,1,Low Value
16921,409.21,3,Low Value
16922,611.0799999999998,1,Low Value
16923,13157.129999999985,32,High Value
16924,829.8899999999999,3,Low Value
16925,125.65,1,Low Value
16926,1169.6100000000001,5,Low Value
16927,543.0500000000001,3,Low Value
16928,3897.5299999999993,29,Low Value
16929,1295.3900000000006,7,Low Value
16930,378.89000000000004,3,Low Value
16931,5032.219999999992,23,Medium Value
16932,412.5499999999999,3,Low Value
16933,3099.3000000000006,9,Low Value
16934,2083.1400000000003,6,Low Value
16935,530.8600000000001,3,Low Value
16936,548.2899999999996,2,Low Value
16937,196.25,1,Low Value
16938,6995.359999999992,9,Medium Value
16939,433.8499999999999,3,Low Value
16940,6427.6599999999935,8,Medium Value
16941,33,1,Low Value
16942,1904.9900000000011,9,Low Value
16943,1299.49,5,Low Value
16944,101.36000000000001,1,Low Value
16945,8548.160000000005,33,Medium Value
16946,1222.0400000000006,5,Low Value
16947,955.2099999999998,5,Low Value
16948,868.7700000000001,7,Low Value
16949,1286.27,6,Low Value
16950,3541.7700000000013,10,Low Value
16951,1277.7500000000011,3,Low Value
16952,795.83,5,Low Value
16953,20.8,1,Low Value
16954,6081.879999999999,20,Medium Value
16955,1120.3099999999997,6,Low Value
16956,308.74,1,Low Value
16957,416.64,2,Low Value
16958,778.4900000000001,1,Low Value
16959,117.35,1,Low Value
16960,1990.8800000000008,8,Low Value
16961,794.5600000000001,3,Low Value
16962,251.04,1,Low Value
16963,110.55000000000001,1,Low Value
16964,207.85,2,Low Value
16965,201.19000000000003,1,Low Value
16966,2154.97,7,Low Value
16967,319.02000000000004,1,Low Value
16968,439.4300000000001,2,Low Value
16969,650.4100000000003,3,Low Value
16970,71.4,1,Low Value
16971,357.20999999999975,1,Low Value
16972,749,2,Low Value
16973,127,1,Low Value
16974,365.5,2,Low Value
16975,926.1200000000003,3,Low Value
16976,251.51999999999998,1,Low Value
16977,496,4,Low Value
16978,768.8800000000002,3,Low Value
16979,2859.7399999999993,9,Low Value
16980,1422.83,3,Low Value
16982,384.05999999999995,1,Low Value
16983,3490.5300000000025,11,Low Value
16984,10350.529999999975,9,High Value
16985,10923.159999999985,23,High Value
16986,4888.750000000002,11,Low Value
16987,2521.3999999999996,11,Low Value
16988,382.67,2,Low Value
16989,1133.25,6,Low Value
16990,344,2,Low Value
16991,1041.21,1,Low Value
16992,5476.5,13,Medium Value
16993,1950.95,2,Low Value
16996,2123.61,9,Low Value
16997,702,3,Low Value
16998,402,5,Low Value
16999,484.82,2,Low Value
17000,406.29999999999995,2,Low Value
17001,6640.800000000001,19,Medium Value
17002,2571.550000000001,7,Low Value
17003,828.2099999999999,4,Low Value
17004,2324.359999999999,4,Low Value
17005,622.36,2,Low Value
17006,1635.2699999999998,8,Low Value
17007,1120.1000000000001,7,Low Value
17008,81.36,1,Low Value
17009,242.06,1,Low Value
17010,195.36,1,Low Value
17011,671.7,3,Low Value
17012,360.61,1,Low Value
17014,583.43,3,Low Value
17015,1838.61,3,Low Value
17016,552.4,1,Low Value
17017,12576.989999999985,29,High Value
17018,2287.7000000000007,6,Low Value
17019,3602.2900000000013,11,Low Value
17020,935.6200000000001,2,Low Value
17021,1182.22,6,Low Value
17022,260,2,Low Value
17023,800.1800000000001,3,Low Value
17024,95.85,3,Low Value
17025,1349.67,5,Low Value
17026,175.82999999999998,3,Low Value
17027,1310.6300000000012,9,Low Value
17028,1593.8300000000002,3,Low Value
17029,2137.3,7,Low Value
17030,146.87,1,Low Value
17031,2773.850000000001,6,Low Value
17032,2984.3199999999993,8,Low Value
17033,1332.79,4,Low Value
17034,1276.4199999999998,5,Low Value
17035,613.59,4,Low Value
17036,176.89999999999998,1,Low Value
17037,1267.32,1,Low Value
17038,743.1700000000003,2,Low Value
17039,1954.99,1,Low Value
17040,463.24999999999994,2,Low Value
17041,1655.200000000001,6,Low Value
17042,1036.5800000000004,5,Low Value
17043,2593.6500000000005,8,Low Value
17044,11962.299999999994,12,High Value
17045,827.6800000000001,5,Low Value
17046,1906.0700000000004,5,Low Value
17047,2289.2300000000014,6,Low Value
17048,2071.6800000000007,7,Low Value
17049,9942.52999999998,19,Medium Value
17050,4648.590000000003,11,Low Value
17051,706.49,4,Low Value
17052,399.0900000000001,1,Low Value
17053,498.48,1,Low Value
17054,1356.3300000000004,5,Low Value
17055,232.84999999999997,1,Low Value
17056,128.60000000000002,1,Low Value
17057,294.74,1,Low Value
17058,1179.89,3,Low Value
17059,4864.56999999999,9,Low Value
17060,234.24,1,Low Value
17061,5232.229999999999,11,Medium Value
17062,889.7500000000001,6,Low Value
17063,3638.530000000001,13,Low Value
17064,855.4500000000003,3,Low Value
17065,194.7,2,Low Value
17066,228.33999999999997,1,Low Value
17067,454.53999999999996,3,Low Value
17068,8987.679999999995,47,Medium Value
17069,5517.229999999999,14,Medium Value
17070,437.4199999999998,2,Low Value
17071,3793.7100000000037,13,Low Value
17072,273.34999999999997,1,Low Value
17073,1446.0899999999997,4,Low Value
17074,203.05,1,Low Value
17075,2236.630000000002,10,Low Value
17076,1242.7499999999998,6,Low Value
17077,306,1,Low Value
17078,378.20000000000005,2,Low Value
17079,118.80000000000001,1,Low Value
17080,957.53,7,Low Value
17081,949.39,6,Low Value
17082,4732.0300000000025,6,Low Value
17083,4049.7900000000004,9,Low Value
17084,5001.209999999998,3,Medium Value
17085,7847.669999999996,28,Medium Value
17086,2050.079999999999,6,Low Value
17087,221.53,1,Low Value
17088,1991.009999999999,4,Low Value
17089,128.45,1,Low Value
17090,3080.179999999999,13,Low Value
17091,7495.750000000014,19,Medium Value
17092,5511.41,11,Medium Value
17093,235.88,1,Low Value
17094,402.2,2,Low Value
17095,2572.2500000000027,7,Low Value
17096,3697.93,11,Low Value
17097,1143.3600000000008,9,Low Value
17098,591.0699999999999,3,Low Value
17099,582.1700000000001,1,Low Value
17100,971.7399999999998,2,Low Value
17101,2507.0499999999997,7,Low Value
17102,25.5,1,Low Value
17103,424.3,1,Low Value
17104,474.0300000000001,1,Low Value
17105,665.7800000000001,2,Low Value
17106,481.5799999999999,1,Low Value
17107,16052.719999999967,10,High Value
17108,174.95,1,Low Value
17109,1291.7100000000012,8,Low Value
17110,499.8999999999999,3,Low Value
17111,459.5800000000001,2,Low Value
17112,197.57,1,Low Value
17113,2305.5900000000006,6,Low Value
17114,801.1199999999995,8,Low Value
17115,2761.4900000000016,7,Low Value
17116,389.78000000000003,1,Low Value
17117,116.19999999999999,1,Low Value
17118,157.01999999999998,1,Low Value
17119,606.91,2,Low Value
17120,307.46000000000004,1,Low Value
17121,314.74,1,Low Value
17122,570.4999999999998,4,Low Value
17123,977.1700000000001,3,Low Value
17124,294.24,1,Low Value
17125,230.49999999999997,1,Low Value
17126,2016.4300000000037,9,Low Value
17127,1155.03,5,Low Value
17128,157.09000000000003,1,Low Value
17129,31.85,1,Low Value
17131,2463.17,5,Low Value
17132,1220.91,2,Low Value
17133,14622.330000000007,12,High Value
17134,625.2999999999998,3,Low Value
17135,1722.1800000000003,10,Low Value
17136,231.67999999999998,1,Low Value
17137,1099.81,6,Low Value
17138,4417.2699999999995,7,Low Value
17139,19566.759999999973,25,High Value
17140,454.1199999999999,1,Low Value
17141,727.5800000000003,4,Low Value
17142,1275.2500000000002,4,Low Value
17143,880.97,2,Low Value
17144,984.5699999999999,2,Low Value
17145,3120.9099999999976,4,Low Value
17146,5852.639999999998,13,Medium Value
17147,3199.949999999998,9,Low Value
17148,124.88,1,Low Value
17149,143.1,1,Low Value
17150,1357.9500000000003,6,Low Value
17151,231.90000000000003,1,Low Value
17152,2016.5,4,Low Value
17153,213.78000000000003,1,Low Value
17154,329.34,1,Low Value
17155,892.4600000000003,7,Low Value
17156,591.8699999999999,1,Low Value
17157,5151.899999999999,19,Medium Value
17158,1979.9999999999993,5,Low Value
17159,2099.59,5,Low Value
17160,10209.159999999985,17,High Value
17161,856.0100000000002,1,Low Value
17162,1715.4599999999996,10,Low Value
17163,699.78,4,Low Value
17164,2467.350000000001,7,Low Value
17165,1794.320000000001,6,Low Value
17166,206.34,2,Low Value
17167,867.1099999999998,3,Low Value
17168,400.2,1,Low Value
17169,1156.73,3,Low Value
17170,178.68,2,Low Value
17171,384.59,2,Low Value
17172,956.57,3,Low Value
17173,3766.5999999999995,8,Low Value
17174,59.9,1,Low Value
17175,1443.6900000000003,4,Low Value
17176,902.3200000000002,3,Low Value
17177,119.50000000000003,1,Low Value
17178,432.95999999999987,1,Low Value
17179,1507.2599999999998,6,Low Value
17180,2236.7700000000023,11,Low Value
17181,309.8499999999999,3,Low Value
17182,321.29999999999995,2,Low Value
17183,3347.309999999999,6,Low Value
17184,198.40999999999997,2,Low Value
17185,229.45999999999992,3,Low Value
17186,144,2,Low Value
17187,467.7099999999999,2,Low Value
17188,4592.929999999999,13,Low Value
17189,953.6299999999995,5,Low Value
17190,1726.5700000000006,7,Low Value
17191,4310.339999999995,15,Low Value
17192,75.28,1,Low Value
17193,2310.0400000000004,9,Low Value
17194,812.5000000000002,3,Low Value
17195,562.9799999999999,1,Low Value
17196,327.75,1,Low Value
17197,1013.0100000000001,1,Low Value
17198,692.2199999999999,3,Low Value
17199,135.04000000000002,1,Low Value
17200,356.71,4,Low Value
17201,1143.1000000000008,4,Low Value
17202,160.65,1,Low Value
17203,5564.0899999999965,10,Medium Value
17204,5504.69,9,Medium Value
17205,999.35,3,Low Value
17206,204.24000000000004,1,Low Value
17207,292.61999999999995,1,Low Value
17208,111.14999999999999,1,Low Value
17209,595.7,3,Low Value
17210,251.72000000000008,1,Low Value
17211,3773.3499999999967,13,Low Value
17212,794.41,3,Low Value
17213,4869.4000000000015,13,Low Value
17214,1059.1199999999997,6,Low Value
17215,186.15,1,Low Value
17216,63.6,1,Low Value
17217,210.10000000000002,2,Low Value
17218,3891.389999999999,18,Low Value
17219,259.13,2,Low Value
17220,4457.310000000001,21,Low Value
17221,976.6199999999998,5,Low Value
17222,1579.51,6,Low Value
17223,558.04,3,Low Value
17224,100.86,1,Low Value
17225,131.15,1,Low Value
17226,895.4699999999999,3,Low Value
17227,1878.9300000000007,12,Low Value
17228,2820.0300000000025,13,Low Value
17229,318.76000000000005,2,Low Value
17230,9388.49,18,Medium Value
17231,7064.799999999974,25,Medium Value
17232,417.77,2,Low Value
17233,560.8599999999998,3,Low Value
17234,149.89,1,Low Value
17235,1562.98,8,Low Value
17236,1929.2600000000002,12,Low Value
17237,994.1300000000005,4,Low Value
17238,7331.669999999984,32,Medium Value
17239,1189.45,4,Low Value
17240,130.6,1,Low Value
17241,2736.6400000000012,12,Low Value
17242,2889.280000000002,5,Low Value
17243,20203.580000000013,69,High Value
17244,1826.0400000000006,5,Low Value
17245,371.63000000000005,2,Low Value
17246,38.92,2,Low Value
17247,280.0899999999999,1,Low Value
17248,500.54,2,Low Value
17249,68.03,1,Low Value
17250,381.97,2,Low Value
17251,798.9800000000002,3,Low Value
17252,348.9099999999998,2,Low Value
17253,178.26,1,Low Value
17254,469.47999999999956,3,Low Value
17255,781.7000000000005,4,Low Value
17256,498.92999999999995,5,Low Value
17257,189.78,2,Low Value
17258,417.29999999999984,2,Low Value
17259,1452.3900000000003,6,Low Value
17260,120.95,1,Low Value
17261,221.59000000000003,1,Low Value
17262,2488.7599999999998,11,Low Value
17263,63.440000000000005,1,Low Value
17264,268.2799999999999,1,Low Value
17265,550.0100000000003,2,Low Value
17266,501.7199999999995,5,Low Value
17267,317.2,2,Low Value
17268,1733.8900000000003,11,Low Value
17269,491.8099999999999,1,Low Value
17270,601.4500000000002,2,Low Value
17271,204.29999999999998,1,Low Value
17272,2148.6299999999997,4,Low Value
17273,141.12,1,Low Value
17274,573.2199999999999,2,Low Value
17275,114.10000000000004,1,Low Value
17276,502.4899999999999,1,Low Value
17277,1065.35,2,Low Value
17278,271.24,2,Low Value
17279,187.82999999999998,1,Low Value
17280,118.86,1,Low Value
17281,797.8499999999999,6,Low Value
17282,2308.5400000000004,5,Low Value
17283,188.46,1,Low Value
17284,2788.0599999999954,8,Low Value
17285,407.9399999999998,2,Low Value
17286,389.17999999999967,3,Low Value
17287,3826.859999999997,21,Low Value
17288,2468.429999999999,11,Low Value
17289,2041.8000000000015,9,Low Value
17290,1487.9600000000003,8,Low Value
17291,550.8000000000001,1,Low Value
17292,271.75,2,Low Value
17293,3750.6300000000006,17,Low Value
17294,467.78999999999996,2,Low Value
17295,547,3,Low Value
17296,338.13000000000005,1,Low Value
17297,128.18000000000004,1,Low Value
17298,954.2600000000001,5,Low Value
17299,993.23,6,Low Value
17300,393.64,2,Low Value
17301,294.3900000000001,2,Low Value
17302,1135.6299999999999,5,Low Value
17303,250.03999999999994,1,Low Value
17304,111.5,1,Low Value
17305,2135.46,1,Low Value
17306,9782.350000000002,21,Medium Value
17307,3999.8900000000003,11,Low Value
17308,4511.76,2,Low Value
17309,320.39,3,Low Value
17310,1025.1,2,Low Value
17311,3566.5600000000018,6,Low Value
17312,644.3,3,Low Value
17313,2328.8399999999997,1,Low Value
17314,4904.429999999997,17,Low Value
17315,9599.579999999987,43,Medium Value
17316,124.45000000000002,1,Low Value
17317,2600.34,3,Low Value
17318,157.32999999999998,1,Low Value
17319,29.1,1,Low Value
17320,2444.850000000001,6,Low Value
17321,1665.2100000000007,6,Low Value
17322,922.5900000000003,5,Low Value
17323,1551.0399999999997,12,Low Value
17324,2171.07,12,Low Value
17325,609.5699999999999,3,Low Value
17326,312.35,2,Low Value
17327,152.35,2,Low Value
17328,104.7,1,Low Value
17329,998.5300000000001,5,Low Value
17330,423.8,4,Low Value
17331,175.2,1,Low Value
17332,838.2699999999998,5,Low Value
17333,494.25000000000006,1,Low Value
17334,635.1500000000002,3,Low Value
17335,497.03999999999996,2,Low Value
17336,81.12,1,Low Value
17337,1981.0600000000031,4,Low Value
17338,11889.329999999989,17,High Value
17339,302.36,3,Low Value
17340,19617.949999999986,18,High Value
17341,1272.2100000000005,5,Low Value
17342,1227.5399999999997,4,Low Value
17343,1259.9399999999998,6,Low Value
17344,457.36,2,Low Value
17345,1586.6300000000012,10,Low Value
17346,4998.609999999993,26,Low Value
17347,228.96,1,Low Value
17348,2442.2899999999995,9,Low Value
17349,772.4100000000002,5,Low Value
17350,1893.7010000000007,7,Low Value
17351,1988.2300000000002,12,Low Value
17352,36.25,1,Low Value
17353,3242,4,Low Value
17354,3133.9600000000023,4,Low Value
17355,273.31000000000006,1,Low Value
17356,946.47,5,Low Value
17357,384.3899999999999,2,Low Value
17358,861.0100000000004,5,Low Value
17359,284.46,2,Low Value
17360,1200.5100000000007,6,Low Value
17361,871.7900000000002,5,Low Value
17362,1024.0400000000004,7,Low Value
17363,920.4599999999998,3,Low Value
17364,11972.920000000013,28,High Value
17365,8184.489999999981,15,Medium Value
17366,1077.24,2,Low Value
17367,167.55,1,Low Value
17368,2758.290000000001,14,Low Value
17369,979.1999999999999,1,Low Value
17370,446.18,4,Low Value
17371,655.3700000000002,6,Low Value
17372,4347.309999999997,28,Low Value
17373,1167.5000000000005,7,Low Value
17374,727.1099999999996,3,Low Value
17375,660.5500000000004,4,Low Value
17376,453.6400000000001,4,Low Value
17377,17644.270000000073,78,High Value
17378,10.95,1,Low Value
17379,389.7199999999999,1,Low Value
17380,645,3,Low Value
17381,36398.64999999998,38,High Value
17382,902.28,8,Low Value
17383,304.0899999999999,2,Low Value
17384,507.54999999999995,3,Low Value
17385,256.11000000000007,1,Low Value
17386,2812.77,7,Low Value
17387,746.8099999999998,2,Low Value
17388,2675.3700000000003,11,Low Value
17389,57215.32999999999,61,High Value
17390,149.3,1,Low Value
17391,508.8,2,Low Value
17392,585.9200000000002,3,Low Value
17393,381.1499999999999,2,Low Value
17394,203.86999999999998,1,Low Value
17395,97.5,1,Low Value
17396,8409.6,14,Medium Value
17397,1198.2800000000007,3,Low Value
17398,653.3799999999999,3,Low Value
17400,4623.279999999999,8,Low Value
17401,114.84999999999998,1,Low Value
17402,4635.559999999999,23,Low Value
17403,382.8700000000001,2,Low Value
17404,47781.11999999997,23,High Value
17405,1031.41,3,Low Value
17406,4186.949999999998,13,Low Value
17407,552.9000000000001,1,Low Value
17408,316.09000000000003,3,Low Value
17409,7793.51,10,Medium Value
17410,1214.7199999999996,5,Low Value
17411,1425.3800000000003,5,Low Value
17412,4220.220000000001,16,Low Value
17413,560.14,2,Low Value
17414,2249.52,6,Low Value
17415,507.8399999999999,1,Low Value
17416,17298.449999999997,22,High Value
17417,164.18,1,Low Value
17418,670.06,3,Low Value
17419,6126.250000000002,18,Medium Value
17420,953.5799999999996,6,Low Value
17421,1059.41,3,Low Value
17422,3594.760000000001,11,Low Value
17423,1118.9500000000005,3,Low Value
17425,759.1700000000002,2,Low Value
17426,8077.769999999991,13,Medium Value
17427,100.8,1,Low Value
17428,31466.76000000006,45,High Value
17429,1357.4599999999998,5,Low Value
17430,622.5699999999999,4,Low Value
17431,403.3,1,Low Value
17432,1728.9900000000023,9,Low Value
17433,569.96,2,Low Value
17434,2373.8200000000006,7,Low Value
17435,331.3500000000001,1,Low Value
17436,534.0600000000001,5,Low Value
17437,369.6799999999999,1,Low Value
17438,1422.7700000000004,5,Low Value
17439,325.74,1,Low Value
17440,323.58,4,Low Value
17441,293.34999999999997,1,Low Value
17442,4620.300000000003,15,Low Value
17443,534.24,1,Low Value
17444,2940.040000000001,3,Low Value
17446,120.9,2,Low Value
17447,541.53,2,Low Value
17448,14523.669999999984,46,High Value
17449,4868.149999999991,13,Low Value
17450,244784.2500000001,51,High Value
17451,1721.3999999999999,7,Low Value
17453,486.72,2,Low Value
17454,1547.94,10,Low Value
17455,131.7,1,Low Value
17456,975.5600000000003,2,Low Value
17457,5984.81,14,Medium Value
17458,529.5799999999998,2,Low Value
17459,657.2999999999998,2,Low Value
17460,2157.9700000000016,16,Low Value
17461,735.8199999999996,3,Low Value
17462,675.6899999999999,2,Low Value
17463,2535.259999999999,7,Low Value
17464,907.1400000000001,3,Low Value
17465,2542.7900000000004,7,Low Value
17466,763.2800000000002,2,Low Value
17467,102.6,1,Low Value
17468,194.8,3,Low Value
17469,5051.250000000005,17,Medium Value
17470,2626.4699999999984,11,Low Value
17471,321.65,1,Low Value
17472,922.3500000000003,4,Low Value
17473,607,2,Low Value
17474,1047,1,Low Value
17475,194.36999999999995,1,Low Value
17476,489.85999999999996,2,Low Value
17477,1144.2999999999997,2,Low Value
17478,1272.8,2,Low Value
17479,389.26,1,Low Value
17480,882.2300000000002,2,Low Value
17481,1255.5900000000006,4,Low Value
17482,775.64,2,Low Value
17483,591.73,4,Low Value
17484,209.56999999999996,2,Low Value
17486,396.87,1,Low Value
17487,160.55,1,Low Value
17488,336.50000000000006,1,Low Value
17489,376.63999999999993,2,Low Value
17490,2750.5000000000005,9,Low Value
17491,5653.670000000004,17,Medium Value
17492,1122.4199999999998,3,Low Value
17493,100.91,1,Low Value
17494,54.699999999999996,1,Low Value
17495,806.7200000000001,3,Low Value
17496,1412.8900000000003,4,Low Value
17497,287.25,2,Low Value
17498,272.21999999999997,1,Low Value
17499,1341.3899999999994,2,Low Value
17500,1138,3,Low Value
17501,288.59999999999997,2,Low Value
17502,689.0999999999999,4,Low Value
17503,558.9600000000002,2,Low Value
17504,9490.169999999998,18,Medium Value
17505,2435.48,5,Low Value
17506,302.2,1,Low Value
17507,605.5799999999999,2,Low Value
17508,4579.229999999998,8,Low Value
17509,6083.64,8,Medium Value
17510,514.56,2,Low Value
17511,172132.87000000002,60,High Value
17512,5467.82,18,Medium Value
17513,1158.8,3,Low Value
17514,521.9999999999999,2,Low Value
17515,1602.510000000002,9,Low Value
17516,947.4999999999999,6,Low Value
17517,153.94,1,Low Value
17518,329.42,2,Low Value
17519,4774.169999999996,15,Low Value
17520,546.8100000000001,1,Low Value
17521,1278.0600000000006,5,Low Value
17522,1070.71,5,Low Value
17523,652.7400000000001,4,Low Value
17524,539.14,3,Low Value
17525,1161.8999999999994,3,Low Value
17526,3939.24,12,Low Value
17527,939.3700000000002,4,Low Value
17528,3628.500000000002,8,Low Value
17529,1240.2499999999995,2,Low Value
17530,2791.69,12,Low Value
17531,1266.8200000000006,3,Low Value
17532,65.34,1,Low Value
17533,34.8,1,Low Value
17534,1668.8299999999997,5,Low Value
17535,164.4,1,Low Value
17536,364.83,3,Low Value
17537,887.6700000000001,2,Low Value
17538,98.42,1,Low Value
17539,1176.8400000000001,4,Low Value
17540,1590.6000000000001,6,Low Value
17541,119.86,1,Low Value
17542,340.8499999999999,3,Low Value
17543,120.05000000000001,1,Low Value
17544,944.8199999999999,3,Low Value
17545,1409.8600000000008,6,Low Value
17547,727.8499999999999,2,Low Value
17548,731.26,4,Low Value
17549,148.86,2,Low Value
17550,2506.640000000001,9,Low Value
17551,290.34,1,Low Value
17552,2786.7700000000004,12,Low Value
17553,3757.6,4,Low Value
17554,1952.4499999999998,5,Low Value
17555,1045.7400000000002,5,Low Value
17556,300.66999999999996,2,Low Value
17557,575.46,4,Low Value
17558,259.17,1,Low Value
17559,167.61999999999998,1,Low Value
17560,1895.8000000000002,9,Low Value
17561,703.0200000000002,4,Low Value
17562,1122.3799999999999,7,Low Value
17563,392.37999999999994,2,Low Value
17564,454.0099999999998,3,Low Value
17565,131.83,1,Low Value
17566,869.7700000000003,2,Low Value
17567,4838.080000000001,9,Low Value
17568,374.44999999999993,1,Low Value
17569,344.14000000000004,1,Low Value
17570,100,1,Low Value
17571,1630.9100000000012,5,Low Value
17572,652.21,10,Low Value
17573,380.59999999999997,3,Low Value
17574,185.65000000000003,1,Low Value
17575,171.7,1,Low Value
17576,8711.950000000003,41,Medium Value
17577,348.75,2,Low Value
17578,1047.3300000000002,7,Low Value
17579,753.2800000000004,4,Low Value
17580,541.0199999999999,5,Low Value
17581,17951.169999999995,43,High Value
17582,1446.950000000001,5,Low Value
17583,135.95,1,Low Value
17584,5309.419999999999,6,Medium Value
17585,2064.709999999999,7,Low Value
17586,167.4,1,Low Value
17587,176.70999999999998,1,Low Value
17588,2939.5499999999997,7,Low Value
17589,13837.939999999999,18,High Value
17590,1468.0199999999998,3,Low Value
17591,2339.32,8,Low Value
17592,148.3,1,Low Value
17593,8092.319999999994,11,Medium Value
17594,2497.8800000000024,4,Low Value
17595,386.6900000000001,2,Low Value
17596,4491.459999999996,13,Low Value
17597,3484.089999999999,5,Low Value
17598,409.9800000000001,1,Low Value
17599,52.05,1,Low Value
17600,161.67000000000002,1,Low Value
17601,413.0799999999998,2,Low Value
17602,7354.429999999997,14,Medium Value
17603,1788.3800000000006,4,Low Value
17604,942.3800000000009,6,Low Value
17605,160.74999999999997,1,Low Value
